time_h,gs_name,sat_id,elevation_deg,distance_km,cn0_dbhz,pseudorange_noise_m,clock_sync_error_m,tropo_error_m,iono_error_m,uere_m,pos_error_3d_m,time_error_ns,propagation_delay_ms
2.3333333333333335,Khabarovsk,60.0,0.0,1433.68975,41.07,0.2062,1.7988,28.684,0.05,28.747,147.934,148.036,4.782
2.3333333333333335,Vladivostok,132.0,0.0,1408.450625,41.23,0.2024,1.7988,28.684,0.05,28.747,147.934,148.036,4.698
2.3333333333333335,Minsk,0.0,0.0,1119.62875,43.22,0.161,1.7988,28.684,0.05,28.747,147.933,148.035,3.735
2.3333333333333335,Almaty,116.0,0.0,1587.968125,40.18,0.2284,1.7988,28.684,0.05,28.748,147.935,148.037,5.297
2.3333333333333335,Tehran,15.0,0.0,1671.179375,39.74,0.2403,1.7988,28.684,0.05,28.748,147.935,148.038,5.574
2.5,Vladimir,28.0,0.0,1108.5785,43.31,0.1593,1.7988,28.684,0.05,28.747,147.933,148.035,3.698
2.5,Murmansk,72.0,0.0,1258.316125,42.21,0.1808,1.7988,28.684,0.05,28.747,147.933,148.036,4.197
2.5,Novosibirsk,44.0,0.0,1403.881625,41.25,0.2019,1.7988,28.684,0.05,28.747,147.934,148.036,4.683
2.5,Zheleznogorsk,58.0,0.0,1351.291375,41.59,0.1942,1.7988,28.684,0.05,28.747,147.934,148.036,4.507
2.5,Yakutsk,131.0,0.0,1252.45125,42.25,0.18,1.7988,28.684,0.05,28.747,147.933,148.036,4.178
2.5,Khabarovsk,74.0,0.0,1326.82025,41.74,0.1909,1.7988,28.684,0.05,28.747,147.934,148.036,4.426
2.5,Vladivostok,74.0,0.0,1597.882375,40.13,0.2297,1.7988,28.684,0.05,28.748,147.935,148.037,5.33
2.5,Minsk,14.0,0.0,1308.11525,41.87,0.188,1.7988,28.684,0.05,28.747,147.933,148.036,4.363
2.5,Almaty,44.0,0.0,1312.53425,41.84,0.1887,1.7988,28.684,0.05,28.747,147.933,148.036,4.378
2.5,Tehran,100.0,0.0,1020.9784375,44.02,0.1468,1.7988,28.684,0.05,28.747,147.932,148.035,3.406
2.6666666666666665,Vladimir,84.0,0.0,1171.522,42.83,0.1684,1.7988,28.684,0.05,28.747,147.933,148.035,3.908
2.6666666666666665,Murmansk,26.0,0.0,1036.785125,43.89,0.149,1.7988,28.684,0.05,28.747,147.932,148.035,3.458
2.6666666666666665,Novosibirsk,114.0,0.0,1166.287375,42.86,0.1678,1.7988,28.684,0.05,28.747,147.933,148.035,3.89
2.6666666666666665,Zheleznogorsk,114.0,0.0,1021.6875,44.01,0.147,1.7988,28.684,0.05,28.747,147.932,148.035,3.408
2.6666666666666665,Yakutsk,72.0,0.0,1073.108,43.59,0.1543,1.7988,28.684,0.05,28.747,147.932,148.035,3.58
2.6666666666666665,Khabarovsk,72.0,0.0,1623.801,39.99,0.2335,1.7988,28.684,0.05,28.748,147.935,148.038,5.416
2.6666666666666665,Vladivostok,143.0,0.0,1783.670875,39.17,0.2566,1.7988,28.684,0.05,28.748,147.936,148.039,5.95
2.6666666666666665,Minsk,84.0,0.0,1038.7185625,43.87,0.1494,1.7988,28.684,0.05,28.747,147.932,148.035,3.465
2.6666666666666665,Almaty,43.0,0.0,1594.7785,40.15,0.2292,1.7988,28.684,0.05,28.748,147.935,148.037,5.32
2.6666666666666665,Tehran,99.0,0.0,1389.985,41.34,0.1999,1.7988,28.684,0.05,28.747,147.934,148.036,4.636
2.8333333333333335,Vladimir,25.0,0.0,1132.801625,43.12,0.1628,1.7988,28.684,0.05,28.747,147.933,148.035,3.779
2.8333333333333335,Murmansk,69.0,0.0,1060.911875,43.69,0.1525,1.7988,28.684,0.05,28.747,147.932,148.035,3.539
2.8333333333333335,Novosibirsk,41.0,0.0,1201.60325,42.61,0.1727,1.7988,28.684,0.05,28.747,147.933,148.035,4.008
2.8333333333333335,Zheleznogorsk,55.0,0.0,1173.7735,42.81,0.1687,1.7988,28.684,0.05,28.747,147.933,148.035,3.915
2.8333333333333335,Yakutsk,128.0,0.0,1641.296125,39.9,0.2359,1.7988,28.684,0.05,28.748,147.935,148.038,5.475
2.8333333333333335,Khabarovsk,71.0,0.0,1048.332125,43.79,0.1507,1.7988,28.684,0.05,28.747,147.932,148.035,3.497
2.8333333333333335,Vladivostok,142.0,0.0,1289.00925,42.0,0.1852,1.7988,28.684,0.05,28.747,147.933,148.036,4.3
2.8333333333333335,Minsk,11.0,0.0,1277.88325,42.07,0.1838,1.7988,28.684,0.05,28.747,147.933,148.036,4.263
2.8333333333333335,Almaty,112.0,0.0,1067.6275,43.63,0.1535,1.7988,28.684,0.05,28.747,147.932,148.035,3.561
2.8333333333333335,Tehran,26.0,0.0,1105.290375,43.33,0.1589,1.7988,28.684,0.05,28.747,147.933,148.035,3.687
3.0,Vladimir,24.0,0.0,1188.462,42.7,0.1709,1.7988,28.684,0.05,28.747,147.933,148.035,3.964
3.0,Murmansk,23.0,0.0,1281.986375,42.04,0.1844,1.7988,28.684,0.05,28.747,147.933,148.036,4.276
3.0,Novosibirsk,111.0,0.0,1079.86025,43.53,0.1553,1.7988,28.684,0.05,28.747,147.932,148.035,3.602
3.0,Zheleznogorsk,111.0,0.0,1312.831,41.84,0.1887,1.7988,28.684,0.05,28.747,147.933,148.036,4.379
3.0,Yakutsk,127.0,0.0,1030.930375,43.94,0.1482,1.7988,28.684,0.05,28.747,147.932,148.035,3.439
3.0,Khabarovsk,141.0,0.0,1275.422375,42.09,0.1833,1.7988,28.684,0.05,28.747,147.933,148.036,4.254
3.0,Vladivostok,70.0,0.0,1361.39275,41.52,0.1958,1.7988,28.684,0.05,28.747,147.934,148.036,4.541
3.0,Minsk,81.0,0.0,1058.84675,43.7,0.1523,1.7988,28.684,0.05,28.747,147.932,148.035,3.532
3.0,Almaty,40.0,0.0,1131.9385,43.12,0.1628,1.7988,28.684,0.05,28.747,147.933,148.035,3.776
3.0,Tehran,96.0,0.0,1186.449375,42.72,0.1705,1.7988,28.684,0.05,28.747,147.933,148.035,3.958
3.1666666666666665,Vladimir,80.0,0.0,1291.905125,41.98,0.1857,1.7988,28.684,0.05,28.747,147.933,148.036,4.309
3.1666666666666665,Murmansk,37.0,0.0,1072.974375,43.59,0.1543,1.7988,28.684,0.05,28.747,147.932,148.035,3.579
3.1666666666666665,Novosibirsk,110.0,0.0,1298.506875,41.93,0.1867,1.7988,28.684,0.05,28.747,147.933,148.036,4.331
3.1666666666666665,Zheleznogorsk,110.0,0.0,1142.800125,43.04,0.1643,1.7988,28.684,0.05,28.747,147.933,148.035,3.812
3.1666666666666665,Yakutsk,126.0,0.0,1446.634875,40.99,0.2081,1.7988,28.684,0.05,28.747,147.934,148.037,4.825
3.1666666666666665,Khabarovsk,68.0,0.0,1160.575875,42.91,0.1668,1.7988,28.684,0.05,28.747,147.933,148.035,3.871
3.1666666666666665,Vladivostok,139.0,0.0,1141.269375,43.05,0.1641,1.7988,28.684,0.05,28.747,147.933,148.035,3.807
3.1666666666666665,Minsk,80.0,0.0,1297.310375,41.94,0.1865,1.7988,28.684,0.05,28.747,147.933,148.036,4.327
3.1666666666666665,Almaty,109.0,0.0,1141.631,43.05,0.1641,1.7988,28.684,0.05,28.747,147.933,148.035,3.808
3.1666666666666665,Tehran,23.0,0.0,1266.157375,42.15,0.1821,1.7988,28.684,0.05,28.747,147.933,148.036,4.223
3.3333333333333335,Vladimir,21.0,0.0,1029.5116875,43.95,0.148,1.7988,28.684,0.05,28.747,147.932,148.035,3.434
3.3333333333333335,Murmansk,79.0,0.0,1086.77875,43.48,0.1562,1.7988,28.684,0.05,28.747,147.932,148.035,3.625
3.3333333333333335,Novosibirsk,108.0,0.0,1329.20275,41.73,0.1911,1.7988,28.684,0.05,28.747,147.934,148.036,4.434
3.3333333333333335,Zheleznogorsk,51.0,0.0,1056.718625,43.72,0.152,1.7988,28.684,0.05,28.747,147.932,148.035,3.525
