lat,lon,sdcm_factor,sdcm_zone,uere_autonomous_m,uere_combined_m,uere_sdcm_m,cep_autonomous_m,cep_combined_m,cep_sdcm_m
78.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
78.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,20.0,0.501,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,22.0,0.531,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,24.0,0.558,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,26.0,0.581,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,28.0,0.601,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,30.0,0.617,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,32.0,0.629,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,34.0,0.638,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,36.0,0.643,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,38.0,0.645,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,40.0,0.643,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,42.0,0.637,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,44.0,0.627,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,46.0,0.614,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,48.0,0.597,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,50.0,0.577,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,52.0,0.553,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,54.0,0.525,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,56.0,0.495,sdcm_edge,3.097,1.689,1.353,9.41,1.66,1.33
80.0,58.0,0.461,sdcm_edge,3.097,1.689,1.376,9.41,1.66,1.36
80.0,60.0,0.424,sdcm_edge,3.097,1.689,1.401,9.41,1.66,1.38
80.0,62.0,0.384,sdcm_edge,3.097,1.689,1.428,9.41,1.66,1.41
80.0,64.0,0.341,sdcm_edge,3.097,1.689,1.457,9.41,1.66,1.44
80.0,66.0,0.308,sdcm_edge,3.097,1.689,1.48,9.41,1.66,1.46
80.0,68.0,0.336,sdcm_edge,3.097,1.689,1.461,9.41,1.66,1.44
80.0,70.0,0.361,sdcm_edge,3.097,1.689,1.444,9.41,1.66,1.42
80.0,72.0,0.382,sdcm_edge,3.097,1.689,1.429,9.41,1.66,1.41
80.0,74.0,0.4,sdcm_edge,3.097,1.689,1.417,9.41,1.66,1.4
80.0,76.0,0.414,sdcm_edge,3.097,1.689,1.407,9.41,1.66,1.39
80.0,78.0,0.425,sdcm_edge,3.097,1.689,1.4,9.41,1.66,1.38
80.0,80.0,0.432,sdcm_edge,3.097,1.689,1.395,9.41,1.66,1.37
80.0,82.0,0.435,sdcm_edge,3.097,1.689,1.393,9.41,1.66,1.37
80.0,84.0,0.435,sdcm_edge,3.097,1.689,1.393,9.41,1.66,1.37
80.0,86.0,0.431,sdcm_edge,3.097,1.689,1.396,9.41,1.66,1.38
80.0,88.0,0.424,sdcm_edge,3.097,1.689,1.401,9.41,1.66,1.38
80.0,90.0,0.413,sdcm_edge,3.097,1.689,1.408,9.41,1.66,1.39
80.0,92.0,0.398,sdcm_edge,3.097,1.689,1.418,9.41,1.66,1.4
80.0,94.0,0.38,sdcm_edge,3.097,1.689,1.431,9.41,1.66,1.41
80.0,96.0,0.358,sdcm_edge,3.097,1.689,1.445,9.41,1.66,1.42
80.0,98.0,0.373,sdcm_edge,3.097,1.689,1.436,9.41,1.66,1.41
80.0,100.0,0.449,sdcm_edge,3.097,1.689,1.384,9.41,1.66,1.36
80.0,102.0,0.525,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,104.0,0.602,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,106.0,0.679,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,108.0,0.756,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,110.0,0.833,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,112.0,0.911,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,114.0,0.988,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
80.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,20.0,0.093,sdcm_edge,3.097,1.689,1.626,9.41,1.66,1.6
82.0,22.0,0.115,sdcm_edge,3.097,1.689,1.61,9.41,1.66,1.59
82.0,24.0,0.135,sdcm_edge,3.097,1.689,1.597,9.41,1.66,1.57
82.0,26.0,0.152,sdcm_edge,3.097,1.689,1.585,9.41,1.66,1.56
82.0,28.0,0.167,sdcm_edge,3.097,1.689,1.575,9.41,1.66,1.55
82.0,30.0,0.179,sdcm_edge,3.097,1.689,1.567,9.41,1.66,1.54
82.0,32.0,0.189,sdcm_edge,3.097,1.689,1.56,9.41,1.66,1.54
82.0,34.0,0.195,sdcm_edge,3.097,1.689,1.556,9.41,1.66,1.53
82.0,36.0,0.199,sdcm_edge,3.097,1.689,1.553,9.41,1.66,1.53
82.0,38.0,0.2,sdcm_edge,3.097,1.689,1.553,9.41,1.66,1.53
82.0,40.0,0.198,sdcm_edge,3.097,1.689,1.554,9.41,1.66,1.53
82.0,42.0,0.194,sdcm_edge,3.097,1.689,1.557,9.41,1.66,1.53
82.0,44.0,0.187,sdcm_edge,3.097,1.689,1.562,9.41,1.66,1.54
82.0,46.0,0.177,sdcm_edge,3.097,1.689,1.568,9.41,1.66,1.55
82.0,48.0,0.164,sdcm_edge,3.097,1.689,1.577,9.41,1.66,1.55
82.0,50.0,0.149,sdcm_edge,3.097,1.689,1.587,9.41,1.66,1.56
82.0,52.0,0.131,sdcm_edge,3.097,1.689,1.599,9.41,1.66,1.58
82.0,54.0,0.111,sdcm_edge,3.097,1.689,1.613,9.41,1.66,1.59
82.0,56.0,0.088,sdcm_edge,3.097,1.689,1.629,9.41,1.66,1.6
82.0,58.0,0.063,sdcm_edge,3.097,1.689,1.646,9.41,1.66,1.62
82.0,60.0,0.035,sdcm_edge,3.097,1.689,1.665,9.41,1.66,1.64
82.0,62.0,0.004,sdcm_edge,3.097,1.689,1.686,9.41,1.66,1.66
82.0,64.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,66.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,68.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,70.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,72.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,74.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,76.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,78.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,80.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,82.0,0.0,none,3.097,1.689,1.689,9.41,1.66,1.66
82.0,84.0,0.019,sdcm_edge,3.097,1.689,1.676,9.41,1.66,1.65
82.0,86.0,0.078,sdcm_edge,3.097,1.689,1.636,9.41,1.66,1.61
82.0,88.0,0.137,sdcm_edge,3.097,1.689,1.595,9.41,1.66,1.57
82.0,90.0,0.197,sdcm_edge,3.097,1.689,1.555,9.41,1.66,1.53
82.0,92.0,0.257,sdcm_edge,3.097,1.689,1.514,9.41,1.66,1.49
82.0,94.0,0.318,sdcm_edge,3.097,1.689,1.473,9.41,1.66,1.45
82.0,96.0,0.379,sdcm_edge,3.097,1.689,1.431,9.41,1.66,1.41
82.0,98.0,0.44,sdcm_edge,3.097,1.689,1.39,9.41,1.66,1.37
82.0,100.0,0.502,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,102.0,0.564,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,104.0,0.626,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,106.0,0.688,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,108.0,0.749,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,110.0,0.811,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,112.0,0.873,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,114.0,0.934,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,116.0,0.995,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
82.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
